# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-07-31 15:17:49 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08096500 Brazos Rv at Waco, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08096500
#            TS   parameter     statistic     Description
#        135077       00060     00001     Discharge, cubic feet per second (Maximum)
#        135078       00060     00002     Discharge, cubic feet per second (Minimum)
#        135079       00060     00003     Discharge, cubic feet per second (Mean)
#        135080       00065     00001     Gage height, feet (Maximum)
#        135081       00065     00002     Gage height, feet (Minimum)
#        135082       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent
#    92  Daily mean calculated from data on this day matches published daily mean within 5 percent
#    93  Daily mean calculated from data on this day matches published daily mean within 10 percent
# 
agency_cd	site_no	datetime	135077_00060_00001	135077_00060_00001_cd	135078_00060_00002	135078_00060_00002_cd	135079_00060_00003	135079_00060_00003_cd	135080_00065_00001	135080_00065_00001_cd	135081_00065_00002	135081_00065_00002_cd	135082_00065_00003	135082_00065_00003_cd
USGS	08096500	1979-09-01					1670	A						
USGS	08096500	1979-09-02					771	A						
USGS	08096500	1979-09-03					769	A						
USGS	08096500	1979-09-04					618	A						
USGS	08096500	1979-09-05					710	A						
USGS	08096500	1979-09-06					957	A						
USGS	08096500	1979-09-07					937	A						
USGS	08096500	1979-09-08					775	A						
USGS	08096500	1979-09-09					601	A						
USGS	08096500	1979-09-10					354	A						
USGS	08096500	1979-09-11					217	A						
USGS	08096500	1979-09-12					200	A						
USGS	08096500	1979-09-13					182	A						
USGS	08096500	1979-09-14					174	A						
USGS	08096500	1979-09-15					168	A						
USGS	08096500	1979-09-16					169	A						
USGS	08096500	1979-09-17					169	A						
USGS	08096500	1979-09-18					435	A						
USGS	08096500	1979-09-19					696	A						
USGS	08096500	1979-09-20					689	A						
USGS	08096500	1979-09-21					1220	A						
USGS	08096500	1979-09-22					1440	A						
USGS	08096500	1979-09-23					1490	A						
USGS	08096500	1979-09-24					1530	A						
USGS	08096500	1979-09-25					1050	A						
USGS	08096500	1979-09-26					1190	A						
USGS	08096500	1979-09-27					1090	A						
USGS	08096500	1979-09-28					1030	A						
USGS	08096500	1979-09-29					1160	A						
USGS	08096500	1979-09-30					1080	A						
USGS	08096500	1979-10-01					944	A						
USGS	08096500	1979-10-02					431	A						
USGS	08096500	1979-10-03					643	A						
USGS	08096500	1979-10-04					579	A						
USGS	08096500	1979-10-05					555	A						
USGS	08096500	1979-10-06					657	A						
USGS	08096500	1979-10-07					835	A						
USGS	08096500	1979-10-08					1000	A						
USGS	08096500	1979-10-09					1100	A						
USGS	08096500	1979-10-10					297	A						
USGS	08096500	1979-10-11					184	A						
USGS	08096500	1979-10-12					356	A						
USGS	08096500	1979-10-13					615	A						
USGS	08096500	1979-10-14					272	A						
USGS	08096500	1979-10-15					332	A						
USGS	08096500	1979-10-16					253	A						
USGS	08096500	1979-10-17					1030	A						
USGS	08096500	1979-10-18					1560	A						
USGS	08096500	1979-10-19					483	A						
USGS	08096500	1979-10-20					520	A						
USGS	08096500	1979-10-21					830	A						
USGS	08096500	1979-10-22					909	A						
USGS	08096500	1979-10-23					276	A						
USGS	08096500	1979-10-24					179	A						
USGS	08096500	1979-10-25					161	A						
USGS	08096500	1979-10-26					153	A						
USGS	08096500	1979-10-27					146	A						
USGS	08096500	1979-10-28					142	A						
USGS	08096500	1979-10-29					140	A						
USGS	08096500	1979-10-30					430	A						
USGS	08096500	1979-10-31					193	A						
USGS	08096500	1979-11-01					179	A						
USGS	08096500	1979-11-02					157	A						
USGS	08096500	1979-11-03					146	A						
USGS	08096500	1979-11-04					138	A						
USGS	08096500	1979-11-05					492	A						
USGS	08096500	1979-11-06					270	A						
USGS	08096500	1979-11-07					157	A						
USGS	08096500	1979-11-08					194	A						
USGS	08096500	1979-11-09					177	A						
USGS	08096500	1979-11-10					225	A						
USGS	08096500	1979-11-11					225	A						
USGS	08096500	1979-11-12					151	A						
USGS	08096500	1979-11-13					245	A						
USGS	08096500	1979-11-14					1630	A						
USGS	08096500	1979-11-15					723	A						
USGS	08096500	1979-11-16					480	A						
USGS	08096500	1979-11-17					420	A						
USGS	08096500	1979-11-18					248	A						
USGS	08096500	1979-11-19					158	A						
USGS	08096500	1979-11-20					209	A						
USGS	08096500	1979-11-21					261	A						
USGS	08096500	1979-11-22					171	A						
USGS	08096500	1979-11-23					985	A						
USGS	08096500	1979-11-24					860	A						
USGS	08096500	1979-11-25					627	A						
USGS	08096500	1979-11-26					406	A						
USGS	08096500	1979-11-27					476	A						
USGS	08096500	1979-11-28					179	A						
USGS	08096500	1979-11-29					817	A						
USGS	08096500	1979-11-30					928	A						
USGS	08096500	1979-12-01					1260	A						
USGS	08096500	1979-12-02					318	A						
USGS	08096500	1979-12-03					221	A						
USGS	08096500	1979-12-04					319	A						
USGS	08096500	1979-12-05					217	A						
USGS	08096500	1979-12-06					143	A						
USGS	08096500	1979-12-07					133	A						
USGS	08096500	1979-12-08					274	A						
USGS	08096500	1979-12-09					193	A						
USGS	08096500	1979-12-10					146	A						
USGS	08096500	1979-12-11					270	A						
USGS	08096500	1979-12-12					289	A						
USGS	08096500	1979-12-13					1750	A						
USGS	08096500	1979-12-14					1720	A						
USGS	08096500	1979-12-15					1120	A						
USGS	08096500	1979-12-16					1090	A						
USGS	08096500	1979-12-17					1230	A						
USGS	08096500	1979-12-18					1620	A						
USGS	08096500	1979-12-19					1230	A						
USGS	08096500	1979-12-20					679	A						
USGS	08096500	1979-12-21					914	A						
USGS	08096500	1979-12-22					1560	A						
USGS	08096500	1979-12-23					1910	A						
USGS	08096500	1979-12-24					2090	A						
USGS	08096500	1979-12-25					1380	A						
USGS	08096500	1979-12-26					1000	A						
USGS	08096500	1979-12-27					1410	A						
USGS	08096500	1979-12-28					1100	A						
USGS	08096500	1979-12-29					2270	A						
USGS	08096500	1979-12-30					1880	A						
USGS	08096500	1979-12-31					1610	A						
USGS	08096500	1980-01-01					1430	A						
USGS	08096500	1980-01-02					533	A						
USGS	08096500	1980-01-03					324	A						
USGS	08096500	1980-01-04					473	A						
USGS	08096500	1980-01-05					685	A						
USGS	08096500	1980-01-06					359	A						
USGS	08096500	1980-01-07					522	A						
USGS	08096500	1980-01-08					1060	A						
USGS	08096500	1980-01-09					1170	A						
USGS	08096500	1980-01-10					658	A						
USGS	08096500	1980-01-11					363	A						
USGS	08096500	1980-01-12					523	A						
USGS	08096500	1980-01-13					1070	A						
USGS	08096500	1980-01-14					687	A						
USGS	08096500	1980-01-15					1580	A						
USGS	08096500	1980-01-16					1610	A						
USGS	08096500	1980-01-17					1450	A						
USGS	08096500	1980-01-18					1690	A						
USGS	08096500	1980-01-19					1600	A						
USGS	08096500	1980-01-20					1410	A						
USGS	08096500	1980-01-21					2490	A						
USGS	08096500	1980-01-22					5420	A						
USGS	08096500	1980-01-23					6580	A						
USGS	08096500	1980-01-24					3530	A						
USGS	08096500	1980-01-25					1560	A						
USGS	08096500	1980-01-26					1490	A						
USGS	08096500	1980-01-27					1120	A						
USGS	08096500	1980-01-28					862	A						
USGS	08096500	1980-01-29					506	A						
USGS	08096500	1980-01-30					436	A						
USGS	08096500	1980-01-31					438	A						
USGS	08096500	1980-02-01					412	A						
USGS	08096500	1980-02-02					556	A						
USGS	08096500	1980-02-03					595	A						
USGS	08096500	1980-02-04					552	A						
USGS	08096500	1980-02-05					372	A						
USGS	08096500	1980-02-06					337	A						
USGS	08096500	1980-02-07					327	A						
USGS	08096500	1980-02-08					1020	A						
USGS	08096500	1980-02-09					1310	A						
USGS	08096500	1980-02-10					1150	A						
USGS	08096500	1980-02-11					872	A						
USGS	08096500	1980-02-12					1370	A						
USGS	08096500	1980-02-13					1260	A						
USGS	08096500	1980-02-14					1200	A						
USGS	08096500	1980-02-15					1050	A						
USGS	08096500	1980-02-16					747	A						
USGS	08096500	1980-02-17					670	A						
USGS	08096500	1980-02-18					537	A						
USGS	08096500	1980-02-19					282	A						
USGS	08096500	1980-02-20					225	A						
USGS	08096500	1980-02-21					229	A						
USGS	08096500	1980-02-22					214	A						
USGS	08096500	1980-02-23					210	A						
USGS	08096500	1980-02-24					208	A						
USGS	08096500	1980-02-25					188	A						
USGS	08096500	1980-02-26					176	A						
USGS	08096500	1980-02-27					231	A						
USGS	08096500	1980-02-28					436	A						
USGS	08096500	1980-02-29					448	A						
USGS	08096500	1980-03-01					346	A						
USGS	08096500	1980-03-02					199	A						
USGS	08096500	1980-03-03					164	A						
USGS	08096500	1980-03-04					139	A						
USGS	08096500	1980-03-05					122	A						
USGS	08096500	1980-03-06					129	A						
USGS	08096500	1980-03-07					129	A						
USGS	08096500	1980-03-08					130	A						
USGS	08096500	1980-03-09					127	A						
USGS	08096500	1980-03-10					134	A						
USGS	08096500	1980-03-11					125	A						
USGS	08096500	1980-03-12					156	A						
USGS	08096500	1980-03-13					145	A						
USGS	08096500	1980-03-14					137	A						
USGS	08096500	1980-03-15					127	A						
USGS	08096500	1980-03-16					158	A						
USGS	08096500	1980-03-17					133	A						
USGS	08096500	1980-03-18					119	A						
USGS	08096500	1980-03-19					133	A						
USGS	08096500	1980-03-20					145	A						
USGS	08096500	1980-03-21					97.0	A						
USGS	08096500	1980-03-22					116	A						
USGS	08096500	1980-03-23					141	A						
USGS	08096500	1980-03-24					108	A						
USGS	08096500	1980-03-25					139	A						
USGS	08096500	1980-03-26					122	A						
USGS	08096500	1980-03-27					544	A						
USGS	08096500	1980-03-28					448	A						
USGS	08096500	1980-03-29					309	A						
USGS	08096500	1980-03-30					226	A						
USGS	08096500	1980-03-31					757	A						
USGS	08096500	1980-04-01					1310	A						
USGS	08096500	1980-04-02					755	A						
USGS	08096500	1980-04-03					445	A						
USGS	08096500	1980-04-04					566	A						
USGS	08096500	1980-04-05					353	A						
USGS	08096500	1980-04-06					299	A						
USGS	08096500	1980-04-07					300	A						
USGS	08096500	1980-04-08					272	A						
USGS	08096500	1980-04-09					276	A						
USGS	08096500	1980-04-10					292	A						
USGS	08096500	1980-04-11					319	A						
USGS	08096500	1980-04-12					617	A						
USGS	08096500	1980-04-13					2240	A						
USGS	08096500	1980-04-14					3360	A						
USGS	08096500	1980-04-15					1340	A						
USGS	08096500	1980-04-16					1210	A						
USGS	08096500	1980-04-17					1140	A						
USGS	08096500	1980-04-18					959	A						
USGS	08096500	1980-04-19					787	A						
USGS	08096500	1980-04-20					627	A						
USGS	08096500	1980-04-21					447	A						
USGS	08096500	1980-04-22					432	A						
USGS	08096500	1980-04-23					424	A						
USGS	08096500	1980-04-24					421	A						
USGS	08096500	1980-04-25					2880	A						
USGS	08096500	1980-04-26					4110	A						
USGS	08096500	1980-04-27					1710	A						
USGS	08096500	1980-04-28					1270	A						
USGS	08096500	1980-04-29					981	A						
USGS	08096500	1980-04-30					824	A						
USGS	08096500	1980-05-01					652	A						
USGS	08096500	1980-05-02					465	A						
USGS	08096500	1980-05-03					457	A						
USGS	08096500	1980-05-04					451	A						
USGS	08096500	1980-05-05					445	A						
USGS	08096500	1980-05-06					448	A						
USGS	08096500	1980-05-07					1330	A						
USGS	08096500	1980-05-08					2020	A						
USGS	08096500	1980-05-09					1990	A						
USGS	08096500	1980-05-10					2070	A						
USGS	08096500	1980-05-11					2360	A						
USGS	08096500	1980-05-12					2250	A						
USGS	08096500	1980-05-13					637	A						
USGS	08096500	1980-05-14					395	A						
USGS	08096500	1980-05-15					3870	A						
USGS	08096500	1980-05-16					9880	A						
USGS	08096500	1980-05-17					7450	A						
USGS	08096500	1980-05-18					3950	A						
USGS	08096500	1980-05-19					3710	A						
USGS	08096500	1980-05-20					3560	A						
USGS	08096500	1980-05-21					3230	A						
USGS	08096500	1980-05-22					3090	A						
USGS	08096500	1980-05-23					2260	A						
USGS	08096500	1980-05-24					643	A						
USGS	08096500	1980-05-25					306	A						
USGS	08096500	1980-05-26					273	A						
USGS	08096500	1980-05-27					260	A						
USGS	08096500	1980-05-28					256	A						
USGS	08096500	1980-05-29					244	A						
USGS	08096500	1980-05-30					368	A						
USGS	08096500	1980-05-31					478	A						
USGS	08096500	1980-06-01					469	A						
USGS	08096500	1980-06-02					310	A						
USGS	08096500	1980-06-03					253	A						
USGS	08096500	1980-06-04					497	A						
USGS	08096500	1980-06-05					681	A						
USGS	08096500	1980-06-06					301	A						
USGS	08096500	1980-06-07					488	A						
USGS	08096500	1980-06-08					599	A						
USGS	08096500	1980-06-09					285	A						
USGS	08096500	1980-06-10					166	A						
USGS	08096500	1980-06-11					151	A						
USGS	08096500	1980-06-12					1680	A						
USGS	08096500	1980-06-13					253	A						
USGS	08096500	1980-06-14					148	A						
USGS	08096500	1980-06-15					226	A						
USGS	08096500	1980-06-16					409	A						
USGS	08096500	1980-06-17					421	A						
USGS	08096500	1980-06-18					400	A						
USGS	08096500	1980-06-19					759	A						
USGS	08096500	1980-06-20					190	A						
USGS	08096500	1980-06-21					153	A						
USGS	08096500	1980-06-22					125	A						
USGS	08096500	1980-06-23					114	A						
USGS	08096500	1980-06-24					396	A						
USGS	08096500	1980-06-25					671	A						
USGS	08096500	1980-06-26					652	A						
USGS	08096500	1980-06-27					1270	A						
USGS	08096500	1980-06-28					469	A						
USGS	08096500	1980-06-29					835	A						
USGS	08096500	1980-06-30					867	A						
USGS	08096500	1980-07-01					719	A						
USGS	08096500	1980-07-02					804	A						
USGS	08096500	1980-07-03					1230	A						
USGS	08096500	1980-07-04					1140	A						
USGS	08096500	1980-07-05					1170	A						
USGS	08096500	1980-07-06					1120	A						
USGS	08096500	1980-07-07					1220	A						
USGS	08096500	1980-07-08					1160	A						
USGS	08096500	1980-07-09					1100	A						
USGS	08096500	1980-07-10					846	A						
USGS	08096500	1980-07-11					810	A						
USGS	08096500	1980-07-12					804	A						
USGS	08096500	1980-07-13					996	A						
USGS	08096500	1980-07-14					774	A						
USGS	08096500	1980-07-15					856	A						
USGS	08096500	1980-07-16					789	A						
USGS	08096500	1980-07-17					769	A						
USGS	08096500	1980-07-18					794	A						
USGS	08096500	1980-07-19					861	A						
USGS	08096500	1980-07-20					759	A						
USGS	08096500	1980-07-21					769	A						
USGS	08096500	1980-07-22					784	A						
USGS	08096500	1980-07-23					779	A						
USGS	08096500	1980-07-24					629	A						
USGS	08096500	1980-07-25					620	A						
USGS	08096500	1980-07-26					600	A						
USGS	08096500	1980-07-27					540	A						
USGS	08096500	1980-07-28					400	A						
USGS	08096500	1980-07-29					300	A						
USGS	08096500	1980-07-30					450	A						
USGS	08096500	1980-07-31					497	A						
USGS	08096500	1980-08-01					209	A						
USGS	08096500	1980-08-02					186	A						
USGS	08096500	1980-08-03					676	A						
USGS	08096500	1980-08-04					340	A						
USGS	08096500	1980-08-05					186	A						
USGS	08096500	1980-08-06					460	A						
USGS	08096500	1980-08-07					810	A						
USGS	08096500	1980-08-08					539	A						
USGS	08096500	1980-08-09					657	A						
USGS	08096500	1980-08-10					620	A						
USGS	08096500	1980-08-11					534	A						
USGS	08096500	1980-08-12					460	A						
USGS	08096500	1980-08-13					610	A						
USGS	08096500	1980-08-14					657	A						
USGS	08096500	1980-08-15					599	A						
USGS	08096500	1980-08-16					861	A						
USGS	08096500	1980-08-17					909	A						
USGS	08096500	1980-08-18					926	A						
USGS	08096500	1980-08-19					1020	A						
USGS	08096500	1980-08-20					1070	A						
USGS	08096500	1980-08-21					1070	A						
USGS	08096500	1980-08-22					1320	A						
USGS	08096500	1980-08-23					1210	A						
USGS	08096500	1980-08-24					1190	A						
USGS	08096500	1980-08-25					761	A						
USGS	08096500	1980-08-26					818	A						
USGS	08096500	1980-08-27					980	A						
USGS	08096500	1980-08-28					707	A						
USGS	08096500	1980-08-29					465	A						
USGS	08096500	1980-08-30					774	A						
USGS	08096500	1980-08-31					622	A						
USGS	08096500	1980-09-01					600	A						
USGS	08096500	1980-09-02					610	A						
USGS	08096500	1980-09-03					605	A						
USGS	08096500	1980-09-04					676	A						
USGS	08096500	1980-09-05					699	A						
USGS	08096500	1980-09-06					539	A						
USGS	08096500	1980-09-07					458	A						
USGS	08096500	1980-09-08					318	A						
USGS	08096500	1980-09-09					170	A						
USGS	08096500	1980-09-10					173	A						
USGS	08096500	1980-09-11					588	A						
USGS	08096500	1980-09-12					622	A						
USGS	08096500	1980-09-13					676	A						
USGS	08096500	1980-09-14					1070	A						
USGS	08096500	1980-09-15					1100	A						
USGS	08096500	1980-09-16					1140	A						
USGS	08096500	1980-09-17					729	A						
USGS	08096500	1980-09-18					652	A						
USGS	08096500	1980-09-19					1130	A						
USGS	08096500	1980-09-20					297	A						
USGS	08096500	1980-09-21					202	A						
USGS	08096500	1980-09-22					184	A						
USGS	08096500	1980-09-23					174	A						
USGS	08096500	1980-09-24					188	A						
USGS	08096500	1980-09-25					268	A						
USGS	08096500	1980-09-26					276	A						
USGS	08096500	1980-09-27					249	A						
USGS	08096500	1980-09-28					325	A						
USGS	08096500	1980-09-29					293	A						
USGS	08096500	1980-09-30					234	A						
USGS	08096500	1980-10-01					202	A						
USGS	08096500	1980-10-02					209	A						
USGS	08096500	1980-10-03					205	A						
USGS	08096500	1980-10-04					202	A						
USGS	08096500	1980-10-05					186	A						
USGS	08096500	1980-10-06					198	A						
USGS	08096500	1980-10-07					198	A						
USGS	08096500	1980-10-08					384	A						
USGS	08096500	1980-10-09					607	A						
USGS	08096500	1980-10-10					525	A						
USGS	08096500	1980-10-11					443	A						
USGS	08096500	1980-10-12					292	A						
USGS	08096500	1980-10-13					342	A						
USGS	08096500	1980-10-14					355	A						
USGS	08096500	1980-10-15					351	A						
USGS	08096500	1980-10-16					376	A						
USGS	08096500	1980-10-17					525	A						
USGS	08096500	1980-10-18					567	A						
USGS	08096500	1980-10-19					383	A						
USGS	08096500	1980-10-20					238	A						
USGS	08096500	1980-10-21					332	A						
USGS	08096500	1980-10-22					400	A						
USGS	08096500	1980-10-23					426	A						
USGS	08096500	1980-10-24					479	A						
USGS	08096500	1980-10-25					450	A						
